epoch,cost,mse,gamma_min,gamma_max,gamma_mean,gamma_std,adjoint_grad_min,adjoint_grad_max,adjoint_grad_mean,adjoint_grad_std,adjoint_grad_norm,scaled_grad_min,scaled_grad_max,scaled_grad_norm,param_grad_norm,delta_gamma_mean_abs,delta_gamma_max_abs,delta_gamma_std,tv_raw,tv_loss,tv_weight,tv_type
20,3.3573567103512003e-12,0.005125881638377905,0.9933328032493591,0.9933328032493591,0.9933328032493591,0.0,-1.3084699339652173e-13,7.083384849808014e-14,-1.300491770869094e-16,2.6407137280082694e-15,4.785922634760464e-13,-0.00013084699457976967,7.083384844008833e-05,0.00047859223559498787,3.1172861087185814e-05,9.5367431640625e-07,9.5367431640625e-07,0.0,0.0,0.0,0.0,anisotropic
21,3.3573536745851174e-12,0.005125883966684341,0.9933337569236755,0.9933337569236755,0.9933337569236755,0.0,-1.308466952409243e-13,7.083362488138206e-14,-1.3004862122153777e-16,2.6407075870194018e-15,4.78591179273874e-13,-0.00013084668898954988,7.083362288540229e-05,0.00047859115875326097,3.1166350823984954e-05,9.5367431640625e-07,9.5367431640625e-07,0.0,0.0,0.0,0.0,anisotropic
22,3.3573497714572964e-12,0.00512588769197464,0.9933347105979919,0.9933347105979919,0.9933347105979919,0.0,-1.3084624800752814e-13,7.083355711874628e-14,-1.300474962559047e-16,2.640698481415219e-15,4.785894987605066e-13,-0.00013084625243209302,7.083355740178376e-05,0.00047858949983492494,3.115988279981493e-05,8.940696716308594e-07,8.940696716308594e-07,0.0,0.0,0.0,0.0,anisotropic
23,3.357347819893386e-12,0.005125890485942364,0.9933356046676636,0.9933356046676636,0.9933356642723083,0.0,-1.3084611248225658e-13,7.083317087172233e-14,-1.300475624303537e-16,2.6406957285581402e-15,4.78589010869529e-13,-0.00013084610691294074,7.083317177603021e-05,0.00047858903417363763,3.11538937929128e-05,8.940696716308594e-07,8.940696716308594e-07,0.0,0.0,0.0,0.0,anisotropic
24,3.357345651489041e-12,0.005125894211232662,0.9933364987373352,0.9933364987373352,0.9933366179466248,0.0,-1.3084593629940355e-13,7.08328117297527e-14,-1.300476153699129e-16,2.6406923404263512e-15,4.785884145583341e-13,-0.000130845932289958,7.083281525410712e-05,0.0004785883938893676,3.114805808393199e-05,8.940696716308594e-07,8.940696716308594e-07,0.0,0.0,0.0,0.0,anisotropic
25,3.3573423988825235e-12,0.005125897936522961,0.9933373928070068,0.9933373928070068,0.9933375716209412,0.0,-1.3084557038117034e-13,7.08327168620626e-14,-1.3004651687405943e-16,2.6406842936133523e-15,4.785869508854013e-13,-0.0001308455684920773,7.083271339070052e-05,0.0004785869678016752,3.114209181713331e-05,8.940696716308594e-07,8.940696716308594e-07,0.0,0.0,0.0,0.0,anisotropic
26,3.3573397967973095e-12,0.005125900264829397,0.9933382868766785,0.9933382868766785,0.993338406085968,0.0,-1.308453941983173e-13,7.083236449635655e-14,-1.3004656981361863e-16,2.6406809054815633e-15,4.785863003640978e-13,-0.00013084539386909455,7.083236414473504e-05,0.00047858632751740515,3.113657234482073e-05,8.344650268554688e-07,8.344650268554688e-07,0.0,0.0,0.0,0.0,anisotropic
27,3.3573371947120956e-12,0.005125902593135834,0.9933391213417053,0.9933391213417053,0.9933393001556396,0.0,-1.308450282800841e-13,7.083232383877508e-14,-1.3004555072710397e-16,2.6406737057015116e-15,4.785849993214908e-13,-0.00013084503007121384,7.083232048898935e-05,0.00047858498874120414,3.1130926750605844e-05,8.344650268554688e-07,8.344650268554688e-07,0.0,0.0,0.0,0.0,anisotropic
28,3.357334375786447e-12,0.0051259067840874195,0.9933399558067322,0.9933399558067322,0.9933397769927979,0.0,-1.3084482499217676e-13,7.08321341033949e-14,-1.3004510074085074e-16,2.6406681999873545e-15,4.785840235395356e-13,-0.00013084482634440064,7.083213131409138e-05,0.00047858402831479907,3.1125539971996645e-05,8.344650268554688e-07,8.344650268554688e-07,0.0,0.0,0.0,0.0,anisotropic
29,3.357332641062971e-12,0.005125910043716431,0.993340790271759,0.993340790271759,0.9933406710624695,0.0,-1.3084454038910648e-13,7.083193081548755e-14,-1.300446375197077e-16,2.6406633295479078e-15,4.785831561777976e-13,-0.00013084453530609608,7.083192758727819e-05,0.0004785831260960549,3.1120310870437154e-05,8.344650268554688e-07,8.344650268554688e-07,0.0,0.0,0.0,0.0,anisotropic
30,3.357329605296888e-12,0.005125913769006729,0.9933416247367859,0.9933416247367859,0.9933415055274963,0.0,-1.3084428289109051e-13,7.083173430384379e-14,-1.3004417429856468e-16,2.6406578238337506e-15,4.785821261857337e-13,-0.0001308442879235372,7.08317311364226e-05,0.0004785821074619889,3.111518707913773e-05,8.344650268554688e-07,8.344650268554688e-07,0.0,0.0,0.0,0.0,anisotropic
31,3.3573270032116742e-12,0.005125915165990591,0.9933424592018127,0.9933424592018127,0.9933424592018127,0.0,-1.308440118405474e-13,7.083152423967287e-14,-1.3004365813786245e-16,2.6406523181195934e-15,4.785811504037785e-13,-0.00013084401143714786,7.083152740960941e-05,0.0004785811179317534,3.111018178122447e-05,7.748603820800781e-07,7.748603820800781e-07,0.0,0.0,0.0,0.0,anisotropic
32,3.3573250516477637e-12,0.005125918425619602,0.9933432340621948,0.9933432340621948,0.9933432936668396,0.0,-1.3084380855264005e-13,7.083134805681984e-14,-1.3004326109116842e-16,2.640648082954857e-15,4.785803372521491e-13,-0.00013084380771033466,7.083134551066905e-05,0.0004785803612321615,3.1105309507260595e-05,7.748603820800781e-07,7.748603820800781e-07,0.0,0.0,0.0,0.0,anisotropic
33,3.3573217990412463e-12,0.005125921685248613,0.9933440089225769,0.9933440089225769,0.9933441281318665,0.0,-1.3084342908187968e-13,7.083128029418406e-14,-1.3004218906509455e-16,2.6406398243836214e-15,4.785788735792162e-13,-0.00013084342936053872,7.083128002705052e-05,0.00047857887693680823,3.1100405837780595e-05,7.748603820800781e-07,7.748603820800781e-07,0.0,0.0,0.0,0.0,anisotropic
34,3.357320281158205e-12,0.005125923547893763,0.993344783782959,0.993344783782959,0.9933450222015381,0.0,-1.3084330710913528e-13,7.08309618097959e-14,-1.3004234788377216e-16,2.6406377068012533e-15,4.785784941084559e-13,-0.0001308433129452169,7.08309598849155e-05,0.0004785784985870123,3.1095884503761534e-05,7.748603820800781e-07,7.748603820800781e-07,0.0,0.0,0.0,0.0,anisotropic
35,3.3573178959134253e-12,0.005125927273184061,0.9933455586433411,0.9933455586433411,0.9933454394340515,0.0,-1.3084321224144518e-13,7.083062977288057e-14,-1.3004246699778037e-16,2.6406353774606484e-15,4.785780604275869e-13,-0.0001308432110818103,7.083063246682286e-05,0.00047857806202955544,3.1091453697262435e-05,7.748603820800781e-07,7.748603820800781e-07,0.0,0.0,0.0,0.0,anisotropic
36,3.3573157275090804e-12,0.005125930532813072,0.9933463335037231,0.9933463335037231,0.9933462738990784,0.0,-1.3084287342826628e-13,7.083054845771763e-14,-1.300414876159351e-16,2.6406281776805967e-15,4.785767593849799e-13,-0.00013084287638776004,7.083054515533149e-05,0.00047857678146101534,3.108686653010122e-05,7.152557373046875e-07,7.152557373046875e-07,0.0,0.0,0.0,0.0,anisotropic
37,3.35731377594517e-12,0.005125931464135647,0.9933470487594604,0.9933470487594604,0.9933471083641052,0.0,-1.3084267014035894e-13,7.083041970870965e-14,-1.3004113027391049e-16,2.640624366032334e-15,4.785760546535678e-13,-0.00013084267266094685,7.083042146405205e-05,0.00047857602476142347,3.1082532844148035e-05,7.748603820800781e-07,7.748603820800781e-07,0.0,0.0,0.0,0.0,anisotropic
38,3.357311173859956e-12,0.005125934723764658,0.9933478236198425,0.9933478236198425,0.9933479428291321,0.0,-1.3084238553728866e-13,7.083024352585662e-14,-1.3004068028765726e-16,2.640618860318177e-15,4.785750246615039e-13,-0.00013084238162264228,7.083024684106931e-05,0.00047857503523118794,3.107827430816066e-05,7.152557373046875e-07,7.152557373046875e-07,0.0,0.0,0.0,0.0,anisotropic
39,3.3573092222960454e-12,0.005125937983393669,0.9933485388755798,0.9933485388755798,0.9933483600616455,0.0,-1.3084218224938132e-13,7.083007411926717e-14,-1.3004025677118363e-16,2.640614413395204e-15,4.785742657199832e-13,-0.00013084217789582908,7.083007221808657e-05,0.0004785743076354265,3.107410165742228e-05,7.152557373046875e-07,7.152557373046875e-07,0.0,0.0,0.0,0.0,anisotropic
40,3.3573070538917005e-12,0.005125940311700106,0.9933492541313171,0.9933492541313171,0.9933491349220276,0.0,-1.3084196540894683e-13,7.082988438388699e-14,-1.300398861942692e-16,2.6406101782304675e-15,4.785734525683538e-13,-0.00013084195961710066,7.08298830431886e-05,0.0004785734636243433,3.1070015802649756e-05,7.152557373046875e-07,7.152557373046875e-07,0.0,0.0,0.0,0.0,anisotropic
41,3.3573048854873555e-12,0.005125943571329117,0.9933499693870544,0.9933499693870544,0.9933499693870544,0.0,-1.308417892260938e-13,7.082971497729754e-14,-1.3003947591268538e-16,2.6406055195492576e-15,4.785726394167245e-13,-0.00013084178499411792,7.082971569616348e-05,0.0004785726487170905,3.1066007379020684e-05,7.152557373046875e-07,7.152557373046875e-07,0.0,0.0,0.0,0.0,anisotropic
42,3.3573022834021415e-12,0.005125946830958128,0.9933506846427917,0.9933506846427917,0.9933508038520813,0.0,-1.3084153172807783e-13,7.082953201818093e-14,-1.3003910533577096e-16,2.6406010726262846e-15,4.785717720549865e-13,-0.00013084153761155903,7.082953379722312e-05,0.00047857180470600724,3.10621012039248e-05,7.152557373046875e-07,7.152557373046875e-07,0.0,0.0,0.0,0.0,anisotropic
43,3.3573005486786656e-12,0.005125947296619415,0.993351399898529,0.993351399898529,0.9933512210845947,0.0,-1.308413284401705e-13,7.082938294038221e-14,-1.3003869505418713e-16,2.6405964139450747e-15,4.785709589033571e-13,-0.00013084133388474584,7.082938100211322e-05,0.00047857098979875445,3.105826110284246e-05,6.556510925292969e-07,6.556510925292969e-07,0.0,0.0,0.0,0.0,anisotropic
44,3.3572983802743206e-12,0.0051259505562484264,0.9933520555496216,0.9933520555496216,0.9933519959449768,0.0,-1.3084115225731746e-13,7.082919320500203e-14,-1.300382715377135e-16,2.6405923905385752e-15,4.78570254171945e-13,-0.0001308411592617631,7.082919182721525e-05,0.0004785702330991626,3.1054486192966805e-05,7.152557373046875e-07,7.152557373046875e-07,0.0,0.0,0.0,0.0,anisotropic
45,3.3572962118699756e-12,0.005125952884554863,0.9933527708053589,0.9933527708053589,0.9933528304100037,0.0,-1.308409218643558e-13,7.082903057467616e-14,-1.3003784802123987e-16,2.640587943615602e-15,4.785694410203156e-13,-0.00013084092643111944,7.082903175614774e-05,0.0004785694181919098,3.105079034424908e-05,6.556510925292969e-07,6.556510925292969e-07,0.0,0.0,0.0,0.0,anisotropic
46,3.3572940434656307e-12,0.005125955678522587,0.9933534264564514,0.9933534264564514,0.9933536052703857,0.0,-1.3084059660370406e-13,7.082902379841258e-14,-1.3003694804873342e-16,2.640581167352024e-15,4.785682483979259e-13,-0.0001308405917370692,7.082902448019013e-05,0.00047856822493486106,3.104704257830005e-05,6.556510925292969e-07,6.556510925292969e-07,0.0,0.0,0.0,0.0,anisotropic
47,3.3572923087421547e-12,0.005125958472490311,0.993354082107544,0.993354082107544,0.9933539032936096,0.0,-1.3084050173601397e-13,7.082874597160588e-14,-1.3003717304186003e-16,2.6405798968026032e-15,4.785680315574914e-13,-0.00013084050442557782,7.082874799380079e-05,0.0004785679921042174,3.104364305004095e-05,7.151702448027208e-07,7.152557373046875e-07,2.2557913315068845e-09,0.0,0.0,0.0,anisotropic
48,3.3572899234973752e-12,0.0051259612664580345,0.9933547377586365,0.9933547973632812,0.9933547973632812,2.20885909563151e-09,-1.3084029844810663e-13,7.082856978875285e-14,-1.30036709820717e-16,2.6405750263631565e-15,4.785670557755362e-13,-0.00013084030069876462,7.082857337081805e-05,0.00047856708988547325,3.104014960495706e-05,6.557365850312635e-07,7.152557373046875e-07,2.2557913315068845e-09,0.0,0.0,0.0,anisotropic
49,3.3572886224547682e-12,0.005125963594764471,0.9933554530143738,0.9933554530143738,0.9933555722236633,0.0,-1.3084025779052516e-13,7.082823775183753e-14,-1.3003692157895382e-16,2.6405737558137356e-15,4.785668931452103e-13,-0.00013084025704301894,7.08282386767678e-05,0.00047856688615866005,3.1036878842848416e-05,6.556510925292969e-07,6.556510925292969e-07,0.0,0.0,0.0,0.0,anisotropic
50,3.3572862372099888e-12,0.005125964526087046,0.9933561086654663,0.9933561086654663,0.9933559894561768,0.0,-1.308398783197648e-13,7.08282445281011e-14,-1.3003600837155756e-16,2.6405667677919208e-15,4.785655921026033e-13,-0.000130839878693223,7.082824595272541e-05,0.0004785655764862895,3.10333924914629e-05,5.990277713863179e-07,6.556510925292969e-07,1.2992982689752353e-08,0.0,0.0,0.0,anisotropic
51,3.3572838519652093e-12,0.005125966854393482,0.9933567047119141,0.9933567643165588,0.9933567047119141,1.3208082627613749e-08,-1.3083958016416736e-13,7.082820387051963e-14,-1.300351216339409e-16,2.640560626803053e-15,4.785644536903222e-13,-0.0001308395731030032,7.082820229697973e-05,0.0004785644996445626,3.102998615306493e-05,6.526697688968852e-07,6.556510925292969e-07,1.2992982689752353e-08,0.0,0.0,0.0,anisotropic
52,3.357282334082168e-12,0.005125969648361206,0.9933573603630066,0.9933573603630066,0.9933574795722961,0.0,-1.3083952595405873e-13,7.082794637250367e-14,-1.300352804526185e-16,2.6405591444953955e-15,4.785641826397791e-13,-0.00013083952944725752,7.082794763846323e-05,0.00047856420860625803,3.102688868776711e-05,6.556510925292969e-07,6.556510925292969e-07,0.0,0.0,0.0,0.0,anisotropic
53,3.3572803825182573e-12,0.00512597244232893,0.9933580160140991,0.9933580160140991,0.9933578968048096,0.0,-1.308392277984613e-13,7.082793959624009e-14,-1.3003440694989165e-16,2.640552791748291e-15,4.78563044227498e-13,-0.00013083922385703772,7.082794036250561e-05,0.0004785630735568702,3.102358921560292e-05,6.554946594405919e-07,6.556510925292969e-07,3.049581254188638e-09,0.0,0.0,0.0,anisotropic
54,3.3572786477947814e-12,0.005125975236296654,0.9933586120605469,0.9933586716651917,0.9933586120605469,4.232717998320368e-08,-1.3083914648329836e-13,7.08276278881155e-14,-1.3003456576856926e-16,2.6405510976823966e-15,4.785627189668462e-13,-0.00013083915109746158,7.08276274963282e-05,0.00047856272431090474,3.102060405739927e-05,5.962028808426112e-07,6.556510925292969e-07,3.049581254188638e-09,0.0,0.0,0.0,anisotropic
55,3.357276262550002e-12,0.005125978030264378,0.9933592677116394,0.9933592677116394,0.993359386920929,0.0,-1.3083897030044533e-13,7.082747203405321e-14,-1.3003415548698544e-16,2.6405468625176603e-15,4.785620142354341e-13,-0.00013083897647447884,7.082747470121831e-05,0.0004785619967151433,3.101754126999973e-05,6.189311534399167e-07,6.556510925292969e-07,2.89888006932415e-08,0.0,0.0,0.0,anisotropic
56,3.357274527826526e-12,0.0051259808242321014,0.9933598637580872,0.9933599233627319,0.9933598041534424,4.97394019305375e-08,-1.3083872635495652e-13,7.082727552240944e-14,-1.3003390402407922e-16,2.6405430508693976e-15,4.78561309504022e-13,-0.00013083872909191996,7.082727825036272e-05,0.0004785612691193819,3.10145525507025e-05,6.327663868432865e-07,6.556510925292969e-07,2.89888006932415e-08,0.0,0.0,0.0,anisotropic
57,3.3572730099434844e-12,0.0051259808242321014,0.9933605194091797,0.9933605194091797,0.9933605194091797,0.0,-1.308386721448479e-13,7.082701802439348e-14,-1.3003404960786703e-16,2.64054156856174e-15,4.785610384534789e-13,-0.00013083867088425905,7.082701631588861e-05,0.00047856097808107734,3.10117258676122e-05,5.960464477539062e-07,5.960464477539062e-07,0.0,0.0,0.0,0.0,anisotropic
58,3.357270624698705e-12,0.005125983618199825,0.9933611154556274,0.9933611154556274,0.993361234664917,0.0,-1.3083840109430478e-13,7.082701802439348e-14,-1.3003310993069117e-16,2.6405354275728724e-15,4.785599542513064e-13,-0.0001308383943978697,7.082701631588861e-05,0.00047855990123935044,3.100868545304018e-05,5.960464477539062e-07,5.960464477539062e-07,0.0,0.0,0.0,0.0,anisotropic
59,3.3572695404965325e-12,0.0051259854808449745,0.9933617115020752,0.9933617115020752,0.9933615326881409,0.0,-1.308382113589246e-13,7.082689605164907e-14,-1.3003287170267476e-16,2.6405318276828465e-15,4.785592495198943e-13,-0.00013083820522297174,7.082689262460917e-05,0.0004785592609550804,3.100586394249506e-05,5.960882845101878e-07,6.556510925292969e-07,1.57860402527632e-09,0.0,0.0,0.0,anisotropic
60,3.3572669384113185e-12,0.005125988274812698,0.993362307548523,0.9933623671531677,0.9933623671531677,1.5791583596325154e-09,-1.3083804872859872e-13,7.082674019758678e-14,-1.3003247465598073e-16,2.6405275925181102e-15,4.785584905783735e-13,-0.00013083804515190423,7.082673982949927e-05,0.00047855847515165806,3.100305095451565e-05,6.337049853755161e-07,6.556510925292969e-07,2.874862659041355e-08,0.0,0.0,0.0,anisotropic
61,3.357264986847408e-12,0.005125990137457848,0.9933629035949707,0.9933629631996155,0.9933630228042603,4.94891807534259e-08,-1.308378725457457e-13,7.08265165808887e-14,-1.3003234230708272e-16,2.6405242043863212e-15,4.785578942671787e-13,-0.00013083787052892148,7.082651427481323e-05,0.0004785578930750489,3.1000340518588744e-05,5.886886356165633e-07,5.960464477539062e-07,1.960699158587431e-08,0.0,0.0,0.0,anisotropic
62,3.357263685804801e-12,0.0051259929314255714,0.9933634996414185,0.9933635592460632,0.9933634400367737,4.5930345748956825e-08,-1.3083772346794698e-13,7.082630651671779e-14,-1.300321702535153e-16,2.640521239771006e-15,4.78557406376201e-13,-0.0001308377250097692,7.082630327204242e-05,0.0004785573692061007,3.099765339210802e-05,5.659694579662755e-07,5.960464477539062e-07,2.9801508816262867e-08,0.0,0.0,0.0,anisotropic
63,3.3572621679217596e-12,0.005125994794070721,0.9933640956878662,0.993364155292511,0.9933642745018005,3.909951029612557e-09,-1.30837465969931e-13,7.082629296419063e-14,-1.3003145556946606e-16,2.640516369331559e-15,4.785564848043544e-13,-0.0001308374630752951,7.082629599608481e-05,0.000478556496091187,3.099491298861731e-05,5.957808753009886e-07,5.960464477539062e-07,3.969799156067211e-09,0.0,0.0,0.0,anisotropic
64,3.3572604331982836e-12,0.005125998053699732,0.993364691734314,0.993364691734314,0.9933645725250244,0.0,-1.3083730333960514e-13,7.082616421518265e-14,-1.3003115116700065e-16,2.64051298119977e-15,4.785558342830509e-13,-0.00013083730300422758,7.082616502884775e-05,0.0004785558267030865,3.099228860120839e-05,5.960464477539062e-07,5.960464477539062e-07,0.0,0.0,0.0,0.0,anisotropic
65,3.357258481634373e-12,0.005125998519361019,0.9933652877807617,0.9933652877807617,0.9933652877807617,0.0,-1.3083704584158917e-13,7.082619809650054e-14,-1.300302776642738e-16,2.6405068402109025e-15,4.785546958707698e-13,-0.00013083704106975347,7.082620140863582e-05,0.00047855472075752914,3.098959390514827e-05,5.960464477539062e-07,5.960464477539062e-07,0.0,0.0,0.0,0.0,anisotropic
66,3.357256313230028e-12,0.005126000382006168,0.9933658838272095,0.9933658838272095,0.993366003036499,0.0,-1.3083682900115468e-13,7.08260557949654e-14,-1.3002996002691857e-16,2.6405032403208767e-15,4.785540453494663e-13,-0.00013083682279102504,7.082605588948354e-05,0.00047855405136942863,3.0987052426824275e-05,5.368783604353666e-07,5.960464477539062e-07,5.082426035585286e-09,0.0,0.0,0.0,anisotropic
